Outcome,Model,Evaluation_weighting,Axis,Group,Metric,Point_estimate,CI95_lower,CI95_upper,Valid_replicates,Requested_replicates
MEDDL,LR,Unweighted,Poverty,>=200% FPL,AUROC,0.7874623369188587,0.7567406822204629,0.8142610282032433,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,AUPRC,0.3145873362237593,0.26421860738617176,0.3747809011137041,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,Recall,0.3782051282051282,0.3279510202430787,0.42768318686999224,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,FNR,0.6217948717948718,0.5723168131300077,0.6720489797569212,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,FPR,0.05499412455934195,0.04813735278641214,0.061230556540672505,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,Brier,0.05518614254675239,0.049556930038361736,0.060602307095234134,400,400
MEDDL,LR,Unweighted,Poverty,>=200% FPL,Calibration_abs_error,0.0033866951955770774,0.00014557180463520595,0.009801341833829478,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,AUROC,0.7774068480606393,0.7403760959627,0.8084195398250638,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,AUPRC,0.30560406674681334,0.2516726848453055,0.36712375717562246,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,Recall,0.39506841988854274,0.3315782615402614,0.45723967510678365,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,FNR,0.6049315801114571,0.5427603248932162,0.6684217384597386,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,FPR,0.06705756036098443,0.05670572344011776,0.07674380803740903,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,Brier,0.05930160711410606,0.05216168131774646,0.06637858711873879,400,400
MEDDL,LR,WTFA_A,Poverty,>=200% FPL,Calibration_abs_error,0.0030973435144893147,0.00018000660563009845,0.011628420391699812,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,AUROC,0.7231740704760222,0.6648790705436762,0.7801029354142883,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,AUPRC,0.5308032347873329,0.45188486785718646,0.6211761011617728,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,Recall,0.835820895522388,0.775992523364486,0.8917327235772358,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,FNR,0.16417910447761194,0.10826727642276424,0.224007476635514,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,FPR,0.5502958579881657,0.4952061168150377,0.6032336821311073,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,Brier,0.17663814079149626,0.1565321925615638,0.19593869194272204,400,400
MEDDL,LR,Unweighted,Insurance,Uninsured,Calibration_abs_error,0.033814125480495394,0.0053499771403620585,0.06600649503597368,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,AUROC,0.7341996167687846,0.6709648840350793,0.798171199060958,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,AUPRC,0.5292619112411991,0.42531382718039573,0.6361214997468566,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,Recall,0.8437239462161162,0.7668418736171758,0.9077434096687055,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,FNR,0.15627605378388384,0.09225659033129446,0.23315812638282402,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,FPR,0.547656126534446,0.48412032182580755,0.6064621196031865,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,Brier,0.17262407996303494,0.15004934733652628,0.1955308586995221,400,400
MEDDL,LR,WTFA_A,Insurance,Uninsured,Calibration_abs_error,0.026016593592683213,0.0011822200669427561,0.06644585472144299,400,400
MEDDL,LR,Unweighted,Insurance,Insured,AUROC,0.7517554131359044,0.7252043413521793,0.7768019887202903,400,400
MEDDL,LR,Unweighted,Insurance,Insured,AUPRC,0.22368472465266298,0.18653785184161578,0.27076197274187364,400,400
MEDDL,LR,Unweighted,Insurance,Insured,Recall,0.2868217054263566,0.23815358690418872,0.33164073715487596,400,400
MEDDL,LR,Unweighted,Insurance,Insured,FNR,0.7131782945736435,0.668359262845124,0.7618464130958111,400,400
MEDDL,LR,Unweighted,Insurance,Insured,FPR,0.0496300306803826,0.04416987860087368,0.05489252488643676,400,400
MEDDL,LR,Unweighted,Insurance,Insured,Brier,0.056202383348555575,0.05127713586935174,0.061114251055329784,400,400
MEDDL,LR,Unweighted,Insurance,Insured,Calibration_abs_error,0.002903451993261169,0.00021484786042295443,0.009120778914901565,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,AUROC,0.7437095069952036,0.7100773208007305,0.7751089248691307,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,AUPRC,0.23668441561345155,0.18945390271804954,0.2938301598982181,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,Recall,0.30841794265118855,0.2480460068271963,0.3621396516312265,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,FNR,0.6915820573488114,0.6378603483687735,0.7519539931728038,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,FPR,0.05293280032179993,0.04542581720343191,0.06009581481179921,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,Brier,0.05869161198833674,0.051531227370203866,0.06519401938032063,400,400
MEDDL,LR,WTFA_A,Insurance,Insured,Calibration_abs_error,0.0015179880485500924,0.0001557407560232011,0.010867512128167315,400,400
MEDDL,LR,Unweighted,Sex,Male,AUROC,0.7714292342956839,0.7296655155694468,0.8066146662251955,400,400
MEDDL,LR,Unweighted,Sex,Male,AUPRC,0.2759609925844164,0.2167516452393591,0.3390969587427585,400,400
MEDDL,LR,Unweighted,Sex,Male,Recall,0.4,0.3367012089810017,0.4666751269035533,400,400
MEDDL,LR,Unweighted,Sex,Male,FNR,0.6,0.5333248730964467,0.6632987910189982,400,400
MEDDL,LR,Unweighted,Sex,Male,FPR,0.06550850524791893,0.05653567220646468,0.07398391560013835,400,400
MEDDL,LR,Unweighted,Sex,Male,Brier,0.05477404322440593,0.04868123200498055,0.06076079236185631,400,400
MEDDL,LR,Unweighted,Sex,Male,Calibration_abs_error,0.006769312109771788,0.0003759460243784454,0.014178424588862633,400,400
MEDDL,LR,WTFA_A,Sex,Male,AUROC,0.768702352549719,0.7162451955601147,0.807736583780244,400,400
MEDDL,LR,WTFA_A,Sex,Male,AUPRC,0.3028940702234339,0.2324374555554496,0.3991526671345175,400,400
MEDDL,LR,WTFA_A,Sex,Male,Recall,0.45816109159352497,0.36779912610008697,0.5364220149875297,400,400
MEDDL,LR,WTFA_A,Sex,Male,FNR,0.5418389084064749,0.46357798501247005,0.6322008738999131,400,400
MEDDL,LR,WTFA_A,Sex,Male,FPR,0.0784187099822406,0.06565311116499349,0.09204903941916992,400,400
MEDDL,LR,WTFA_A,Sex,Male,Brier,0.05887606704988931,0.05149915280789984,0.06708210942463752,400,400
MEDDL,LR,WTFA_A,Sex,Male,Calibration_abs_error,0.006292512466109942,0.0005105183823885653,0.01613787996304079,400,400
MEDDL,LR,Unweighted,Sex,Female,AUROC,0.787722331246301,0.763034436068884,0.8120481117989259,400,400
MEDDL,LR,Unweighted,Sex,Female,AUPRC,0.34298947398598123,0.2934209945055835,0.396335662840362,400,400
MEDDL,LR,Unweighted,Sex,Female,Recall,0.4451219512195122,0.38676770323782905,0.5,400,400
MEDDL,LR,Unweighted,Sex,Female,FNR,0.5548780487804879,0.5,0.613232296762171,400,400
MEDDL,LR,Unweighted,Sex,Female,FPR,0.09003831417624521,0.08076538461538461,0.10009781479378942,400,400
MEDDL,LR,Unweighted,Sex,Female,Brier,0.074015535314088,0.06705215048282974,0.08154776923247462,400,400
MEDDL,LR,Unweighted,Sex,Female,Calibration_abs_error,0.005433514102066869,0.0003474989283649272,0.015007684370170757,400,400
MEDDL,LR,WTFA_A,Sex,Female,AUROC,0.7825509775559489,0.7482780416308401,0.8149358646346624,400,400
MEDDL,LR,WTFA_A,Sex,Female,AUPRC,0.36444388330520083,0.3002911947154291,0.4360961027201491,400,400
MEDDL,LR,WTFA_A,Sex,Female,Recall,0.4693896906376436,0.3942930205817191,0.5360842078008725,400,400
MEDDL,LR,WTFA_A,Sex,Female,FNR,0.5306103093623564,0.4639157921991275,0.6057069794182808,400,400
MEDDL,LR,WTFA_A,Sex,Female,FPR,0.10210592819385633,0.08884625658222836,0.11605915726091369,400,400
MEDDL,LR,WTFA_A,Sex,Female,Brier,0.08027676484176365,0.07048019216453397,0.08944335639452872,400,400
MEDDL,LR,WTFA_A,Sex,Female,Calibration_abs_error,0.008668937149769101,0.0007438490385197789,0.021379627493310027,400,400
MEDDL,LR,Unweighted,Age,18-34,AUROC,0.7893804926385783,0.7533421760799652,0.8198456654398898,400,400
MEDDL,LR,Unweighted,Age,18-34,AUPRC,0.3997478702372874,0.33388554909680285,0.46741043866714616,400,400
MEDDL,LR,Unweighted,Age,18-34,Recall,0.588957055214724,0.5219195812241141,0.6586861570975695,400,400
MEDDL,LR,Unweighted,Age,18-34,FNR,0.4110429447852761,0.34131384290243044,0.4780804187758858,400,400
MEDDL,LR,Unweighted,Age,18-34,FPR,0.1676963812886143,0.14520288405540221,0.187670671003624,400,400
MEDDL,LR,Unweighted,Age,18-34,Brier,0.09261914316191441,0.08243415505669903,0.10379794813239035,400,400
MEDDL,LR,Unweighted,Age,18-34,Calibration_abs_error,0.0011741108773103692,0.0004217587602444826,0.017897568968658264,400,400
MEDDL,LR,WTFA_A,Age,18-34,AUROC,0.8103323160415576,0.7718244559860017,0.8455223398374258,400,400
MEDDL,LR,WTFA_A,Age,18-34,AUPRC,0.41474544965743015,0.33072869697496593,0.5095408337385064,400,400
MEDDL,LR,WTFA_A,Age,18-34,Recall,0.6154193185945822,0.5335800139119884,0.6954379387842669,400,400
MEDDL,LR,WTFA_A,Age,18-34,FNR,0.38458068140541773,0.3045620612157331,0.4664199860880116,400,400
MEDDL,LR,WTFA_A,Age,18-34,FPR,0.15667680381883153,0.13383734356886076,0.17968848290059963,400,400
MEDDL,LR,WTFA_A,Age,18-34,Brier,0.08348868401414804,0.07153271962776227,0.09678654418083993,400,400
MEDDL,LR,WTFA_A,Age,18-34,Calibration_abs_error,0.008148713924973808,0.0003934178625011591,0.025258851867001407,400,400
MEDDL,LR,Unweighted,Age,35-49,AUROC,0.7572949396849114,0.7185764816628039,0.7971815030335578,400,400
MEDDL,LR,Unweighted,Age,35-49,AUPRC,0.3339308883516338,0.26296382552693626,0.42051410756015545,400,400
MEDDL,LR,Unweighted,Age,35-49,Recall,0.4788732394366197,0.39843316344552654,0.5555779569892473,400,400
MEDDL,LR,Unweighted,Age,35-49,FNR,0.5211267605633803,0.44442204301075267,0.6015668365544733,400,400
MEDDL,LR,Unweighted,Age,35-49,FPR,0.11466458658346333,0.0972870148856991,0.13134998447969348,400,400
MEDDL,LR,Unweighted,Age,35-49,Brier,0.07852002691004,0.06810755014359551,0.08786540646833652,400,400
MEDDL,LR,Unweighted,Age,35-49,Calibration_abs_error,0.0012923308901190145,0.0002034045842649646,0.015156104790066174,400,400
MEDDL,LR,WTFA_A,Age,35-49,AUROC,0.7616392471747371,0.7093333613702507,0.8078550571742583,400,400
MEDDL,LR,WTFA_A,Age,35-49,AUPRC,0.3482397403291424,0.247686574209569,0.4481131188928816,400,400
MEDDL,LR,WTFA_A,Age,35-49,Recall,0.4860843839557336,0.38413548915558837,0.5835452633573798,400,400
MEDDL,LR,WTFA_A,Age,35-49,FNR,0.5139156160442663,0.41645473664262017,0.6158645108444117,400,400
MEDDL,LR,WTFA_A,Age,35-49,FPR,0.11835894548319013,0.09722416985918864,0.14060208637243646,400,400
MEDDL,LR,WTFA_A,Age,35-49,Brier,0.07995756570233585,0.06710258799349558,0.09225676733174927,400,400
MEDDL,LR,WTFA_A,Age,35-49,Calibration_abs_error,0.0013184850348619964,0.00040231908804833733,0.019411591422938846,400,400
MEDDL,LR,Unweighted,Age,50-64,AUROC,0.7189632741622471,0.6713152748621559,0.7600735890637108,400,400
MEDDL,LR,Unweighted,Age,50-64,AUPRC,0.294525538115246,0.23264032402216747,0.36501846115882597,400,400
MEDDL,LR,Unweighted,Age,50-64,Recall,0.3216374269005848,0.25580158337456704,0.38996432027092404,400,400
MEDDL,LR,Unweighted,Age,50-64,FNR,0.6783625730994152,0.6100356797290759,0.744198416625433,400,400
MEDDL,LR,Unweighted,Age,50-64,FPR,0.07243163340724317,0.05940200595204029,0.08583406845967523,400,400
MEDDL,LR,Unweighted,Age,50-64,Brier,0.09202832307421195,0.08030690418509609,0.10422445157893039,400,400
MEDDL,LR,Unweighted,Age,50-64,Calibration_abs_error,0.03207083180768233,0.01677275543066269,0.04760561116797334,400,400
MEDDL,LR,WTFA_A,Age,50-64,AUROC,0.6960119617954448,0.640540315626547,0.7435618371835427,400,400
MEDDL,LR,WTFA_A,Age,50-64,AUPRC,0.28491941316950575,0.2248697270806102,0.3649969651938567,400,400
MEDDL,LR,WTFA_A,Age,50-64,Recall,0.31632506837513513,0.23506949831435123,0.3972439774588082,400,400
MEDDL,LR,WTFA_A,Age,50-64,FNR,0.6836749316248649,0.6027560225411918,0.7649305016856487,400,400
MEDDL,LR,WTFA_A,Age,50-64,FPR,0.06513298230345149,0.049351321742939484,0.081111954715251,400,400
MEDDL,LR,WTFA_A,Age,50-64,Brier,0.0915880571343569,0.07636365325157386,0.10873423079034997,400,400
MEDDL,LR,WTFA_A,Age,50-64,Calibration_abs_error,0.03378982255934955,0.016742197546503766,0.05338666920442355,400,400
MEDDL,LR,Unweighted,Age,65-74,AUROC,0.7801388177732264,0.6966477929758483,0.8604397771844302,400,400
MEDDL,LR,Unweighted,Age,65-74,AUPRC,0.11075297956207196,0.06608372945928048,0.1976085137240504,400,400
MEDDL,LR,Unweighted,Age,65-74,Recall,0.12903225806451613,0.03218690702087287,0.2581346423562412,400,400
MEDDL,LR,Unweighted,Age,65-74,FNR,0.8709677419354839,0.7418653576437588,0.9678130929791271,400,400
MEDDL,LR,Unweighted,Age,65-74,FPR,0.020282186948853614,0.012839391476019046,0.02939383976136699,400,400
MEDDL,LR,Unweighted,Age,65-74,Brier,0.02568517621001297,0.01769704973363103,0.03295088510426924,400,400
MEDDL,LR,Unweighted,Age,65-74,Calibration_abs_error,0.022002679621471177,0.013504047228517894,0.030589860605236198,400,400
MEDDL,LR,WTFA_A,Age,65-74,AUROC,0.8008404772722788,0.6941878947054914,0.8908262446152081,400,400
MEDDL,LR,WTFA_A,Age,65-74,AUPRC,0.17907111507173143,0.07352883844632883,0.3587074784988214,400,400
MEDDL,LR,WTFA_A,Age,65-74,Recall,0.20999444985050683,0.017448717965229163,0.42892108040674315,400,400
MEDDL,LR,WTFA_A,Age,65-74,FNR,0.7900055501494931,0.5710789195932565,0.9825512820347707,400,400
MEDDL,LR,WTFA_A,Age,65-74,FPR,0.018816123446176333,0.010280255822891474,0.029029896070203193,400,400
MEDDL,LR,WTFA_A,Age,65-74,Brier,0.02772024143314843,0.01765102975773149,0.03885357878926275,400,400
MEDDL,LR,WTFA_A,Age,65-74,Calibration_abs_error,0.016171186422835666,0.0037927169092968234,0.02757215748246569,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,AUROC,0.754977048842127,0.6972571697391339,0.8107288419975639,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,AUPRC,0.31284724975880074,0.2403806214877445,0.4070204005909227,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,Recall,0.75,0.6463524130190798,0.8367840684660961,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,FNR,0.25,0.16321593153390387,0.3536475869809202,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,FPR,0.38552787663107946,0.35686275375500004,0.4166666666666667,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,Brier,0.07932837878228696,0.06602060351770311,0.09153918906904056,400,400
MEDDL,RF,Unweighted,Race_ethnicity,Hispanic,Calibration_abs_error,0.01949641085117286,0.0030054706849106535,0.039299016247366154,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,AUROC,0.7393443837257334,0.6702899638818656,0.8046693191448526,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,AUPRC,0.32459299202266906,0.23543644226889512,0.44185985828425833,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,Recall,0.7364746644430012,0.6237771948167531,0.8405099608060024,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,FNR,0.2635253355569988,0.1594900391939976,0.37622280518324697,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,FPR,0.4192517126104671,0.38716856306035974,0.4565211049792075,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,Brier,0.08611056719213415,0.06890845109195523,0.10155219058632178,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,Hispanic,Calibration_abs_error,0.015783830417957306,0.0010640789882159745,0.03923027726081077,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,AUROC,0.8122053169882489,0.7905140294512315,0.8367658253852139,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,AUPRC,0.3273419129459667,0.2822459747968556,0.37988311684855064,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,Recall,0.6430678466076696,0.5948160514813017,0.6887478772783878,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,FNR,0.35693215339233036,0.3112521227216121,0.4051839485186984,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,FPR,0.18570696721311475,0.17436538478319677,0.19815946244663507,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,Brier,0.0635108869677605,0.05801182300752678,0.06940003131843332,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH White,Calibration_abs_error,0.0074156244003239224,0.0007815446013077273,0.014234634869815133,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,AUROC,0.8150886505975632,0.7878656120989175,0.8440665226496573,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,AUPRC,0.36801080685601706,0.3105845399750656,0.44162385650773656,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,Recall,0.6607656893183217,0.6025377125014505,0.7168171880178136,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,FNR,0.33923431068167836,0.2831828119821863,0.3974622874985495,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,FPR,0.1960436063363201,0.18172833981216613,0.21099750967997644,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,Brier,0.06739075308251123,0.059561796884785856,0.0753141571114394,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH White,Calibration_abs_error,0.009194068140457826,0.0009257412754702342,0.019038548964843017,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,AUROC,0.7740998838559815,0.6924695696146991,0.8353565824003375,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,AUPRC,0.3245253667582713,0.21493522679964763,0.45699935518207435,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,Recall,0.7678571428571429,0.6595324748040313,0.8571428571428571,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,FNR,0.23214285714285715,0.14285714285714285,0.3404675251959686,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,FPR,0.2991869918699187,0.26546720458094747,0.3338702447585618,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,Brier,0.06673810606104627,0.053856816246658355,0.0816083249536992,400,400
MEDDL,RF,Unweighted,Race_ethnicity,NH Black,Calibration_abs_error,0.005812315966053236,0.0002821020890043831,0.02439584540959957,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,AUROC,0.7881822414020678,0.7080646323814368,0.8503093040508103,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,AUPRC,0.33906954123263694,0.18993249217768726,0.5115640015278685,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,Recall,0.8153448833700255,0.6992490502273935,0.9068843639575864,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,FNR,0.1846551166299747,0.0931156360424132,0.3007509497726065,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,FPR,0.3209295422561238,0.27826980032758086,0.3652556837472233,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,Brier,0.07353971782967791,0.05698404808747795,0.09034140525329606,400,400
MEDDL,RF,WTFA_A,Race_ethnicity,NH Black,Calibration_abs_error,0.0044061995178135555,0.00020100726691744922,0.029750526620827,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,AUROC,0.7347213959944476,0.6808310026953649,0.7899317050459628,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,AUPRC,0.3122183335125058,0.23417460343830143,0.4124472078728392,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,Recall,0.7682926829268293,0.676056338028169,0.85,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,FNR,0.23170731707317074,0.15,0.323943661971831,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,FPR,0.4666666666666667,0.4292493746361029,0.5039737510905435,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,Brier,0.0936597996093513,0.07865253708903319,0.10817312678710729,400,400
MEDDL,RF,Unweighted,Poverty,<100% FPL,Calibration_abs_error,0.00532348366650999,0.00028258206439028653,0.026594521451818075,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,AUROC,0.7585297036801841,0.6820469111327313,0.8239185146262131,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,AUPRC,0.3733533021483279,0.259427352508636,0.512777290930969,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,Recall,0.8253099598600943,0.735504015617616,0.9089840138619357,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,FNR,0.1746900401399056,0.09101598613806404,0.264495984382384,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,FPR,0.47809866965065023,0.4287094194782705,0.5253136767026356,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,Brier,0.10046078753840354,0.07965176197325141,0.12480295281967066,400,400
MEDDL,RF,WTFA_A,Poverty,<100% FPL,Calibration_abs_error,0.0015451144002190664,0.0004109232949795205,0.03791179787827302,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,AUROC,0.7989860525560238,0.7648924229106522,0.8383968580519477,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,AUPRC,0.3631259144425066,0.293507312428243,0.438499981006811,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,Recall,0.8062015503875969,0.7462289615751032,0.8650869963369964,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,FNR,0.1937984496124031,0.13491300366300366,0.2537710384248968,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,FPR,0.36257309941520466,0.3361512137739279,0.3921006435262963,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,Brier,0.08484135337747706,0.07299029680314952,0.09555280501342786,400,400
MEDDL,RF,Unweighted,Poverty,100-199% FPL,Calibration_abs_error,0.001531952726963423,0.0002852937849252738,0.017624968890687067,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,AUROC,0.7967758321856314,0.7506187986178531,0.8450803262366136,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,AUPRC,0.44918225789467103,0.3372240634716481,0.561896136431564,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,Recall,0.8041922056136696,0.7175425141026216,0.8866446316439376,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,FNR,0.19580779438633028,0.11335536835606225,0.2824574858973784,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,FPR,0.4168026305166872,0.3821091048626251,0.45122158650531985,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,Brier,0.09160717553250393,0.07708316092597216,0.10812100800386361,400,400
MEDDL,RF,WTFA_A,Poverty,100-199% FPL,Calibration_abs_error,0.0016891586690015725,0.00035220829685801914,0.026857294039018036,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,AUROC,0.7999009460965982,0.7715920820269005,0.826709125066435,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,AUPRC,0.29607130355734257,0.24923640079228698,0.3523109096533922,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,Recall,0.592948717948718,0.538659497845679,0.6417946557534906,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,FNR,0.40705128205128205,0.35820534424650935,0.461340502154321,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,FPR,0.16310223266745005,0.15223639394224425,0.17372513281504987,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,Brier,0.055943704920034504,0.05039552268694586,0.06148509248242517,400,400
MEDDL,RF,Unweighted,Poverty,>=200% FPL,Calibration_abs_error,0.0016634655836952478,0.0001425104406127715,0.008348102503090522,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,AUROC,0.7935539281601681,0.7604057341964898,0.8203158168366483,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,AUPRC,0.28252512800287144,0.2381458377107664,0.3491804379503833,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,Recall,0.6217946674869503,0.5593680819276171,0.6748415457381285,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,FNR,0.3782053325130496,0.3251584542618717,0.44063191807238283,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,FPR,0.18955701386393412,0.17510287623877246,0.20567121653332626,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,Brier,0.06012532019492395,0.05292779295869055,0.0673186318361989,400,400
MEDDL,RF,WTFA_A,Poverty,>=200% FPL,Calibration_abs_error,0.00010270934246395247,0.0001363609186525533,0.01020518538277659,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,AUROC,0.7564470546674908,0.7158852317199267,0.8043083809570025,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,AUPRC,0.5608374193180234,0.4867686357495152,0.6485806812122712,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,Recall,1.0,1.0,1.0,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,FNR,0.0,0.0,0.0,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,FPR,1.0,1.0,1.0,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,Brier,0.17366823217709731,0.15743575843493066,0.18849418540771434,400,400
MEDDL,RF,Unweighted,Insurance,Uninsured,Calibration_abs_error,0.013443810386257138,0.0004382470126693946,0.0477770517296082,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,AUROC,0.768252530162324,0.7176432647670861,0.8201674541031903,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,AUPRC,0.5632180472446918,0.46728580539364506,0.6701562850028787,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,Recall,1.0,1.0,1.0,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,FNR,0.0,0.0,0.0,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,FPR,1.0,1.0,1.0,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,Brier,0.16936115932679122,0.15021528212811597,0.18779821510136813,400,400
MEDDL,RF,WTFA_A,Insurance,Uninsured,Calibration_abs_error,0.008267241736019948,0.0011103319759017908,0.04953703966529256,400,400
MEDDL,RF,Unweighted,Insurance,Insured,AUROC,0.7700573176140091,0.7436804429772315,0.7940002409769563,400,400
MEDDL,RF,Unweighted,Insurance,Insured,AUPRC,0.2082666119325683,0.1750826459620545,0.2507614337186658,400,400
