Outcome,Model,Selected_probability,Locked_threshold,Split,Equity_domain,Axis,Group,Group_order,N,Positive_N,Negative_N,Eligible_for_comparison,Exclusion_reason,Evaluation_weighting,Weighted_denominator,Observed_prevalence,Mean_predicted_probability,Calibration_signed_error,Calibration_abs_error,Calibration_intercept,Calibration_slope,ECE_5bin,Predicted_positive_rate,AUROC,AUPRC,Recall,FNR,FPR,Specificity,Precision,F1,Brier
MEDDL,RF,Platt,0.0799999999999999,locked_test,Income/poverty,Poverty,100-199% FPL,2,1155,129,1026,True,,WTFA_A,8595083.399,0.12813343895280102,0.12644428028379945,-0.0016891586690015725,0.0016891586690015725,0.2352782711674715,1.1385666120125306,0.010906482299174645,0.46644018898832795,0.7967758321856314,0.44918225789467103,0.8041922056136696,0.19580779438633028,0.4168026305166872,0.5831973694833128,0.22091559714828965,0.34661447478299634,0.09160717553250393
MEDDL,RF,Platt,0.0799999999999999,locked_test,Income/poverty,Poverty,>=200% FPL,3,4567,312,4255,True,,Unweighted,4567.0,0.06831618130063499,0.06665271571693974,-0.0016634655836952478,0.0016634655836952478,0.44941148149191024,1.1867626376828673,0.01072387667490516,0.19246770308736588,0.7999009460965982,0.29607130355734257,0.592948717948718,0.40705128205128205,0.16310223266745005,0.83689776733255,0.21046643913538113,0.3106633081444165,0.055943704920034504
MEDDL,RF,Platt,0.0799999999999999,locked_test,Income/poverty,Poverty,>=200% FPL,3,4567,312,4255,True,,WTFA_A,36473883.169,0.07311589338166748,0.07321860272413143,0.00010270934246395247,0.00010270934246395247,0.3168341702598309,1.1470065908217,0.011196904244200338,0.22116045606177667,0.7935539281601681,0.28252512800287144,0.6217946674869503,0.3782053325130496,0.18955701386393412,0.8104429861360659,0.2055660104108578,0.3089821706654181,0.06012532019492395
MEDDL,RF,Platt,0.0799999999999999,locked_test,Insurance,Insurance,Uninsured,1,472,134,338,True,,Unweighted,472.0,0.2838983050847458,0.27045449469848865,-0.013443810386257138,0.013443810386257138,0.7768655800084633,1.7713813932326146,0.07284683330606018,1.0,0.7564470546674908,0.5608374193180234,1.0,0.0,1.0,0.0,0.2838983050847458,0.4422442244224423,0.17366823217709731
MEDDL,RF,Platt,0.0799999999999999,locked_test,Insurance,Insurance,Uninsured,1,472,134,338,True,,WTFA_A,4745382.67,0.2767269721579693,0.26845973042194937,-0.008267241736019948,0.008267241736019948,0.8331242019660416,1.8568098360006484,0.08245572067819404,1.0,0.768252530162324,0.5632180472446918,1.0,0.0,1.0,0.0,0.2767269721579693,0.43349436205649444,0.16936115932679122
MEDDL,RF,Platt,0.0799999999999999,locked_test,Insurance,Insurance,Insured,2,5928,387,5541,True,,Unweighted,5928.0,0.0652834008097166,0.06581973929095752,0.0005363384812409194,0.0005363384812409194,0.1150142950242589,1.0536490406815455,0.007310090975497747,0.2049595141700405,0.7700573176140091,0.2082666119325683,0.5581395348837209,0.4418604651162791,0.18029236599891715,0.8197076340010828,0.17777777777777778,0.2696629213483146,0.05654343021481124
MEDDL,RF,Platt,0.0799999999999999,locked_test,Insurance,Insurance,Insured,2,5928,387,5541,True,,WTFA_A,45351602.004999995,0.06884571316038124,0.06934648209660005,0.0005007689362188095,0.0005007689362188095,0.17173385938545138,1.0788309099244522,0.008947485674516623,0.21805110950457154,0.7647321405942482,0.2250792145410977,0.5689680369927972,0.4310319630072028,0.1921057570807816,0.8078942429192184,0.17964141691932117,0.2730668810367164,0.05902419187010768
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Sex,Male,1,2958,195,2763,True,,Unweighted,2958.0,0.06592292089249494,0.0760270096972644,0.01010408880476947,0.01010408880476947,0.019534618849353858,1.093063926423124,0.010104088804769488,0.24104124408384042,0.7879144742336923,0.2784420677452463,0.6461538461538462,0.35384615384615387,0.2124502352515382,0.7875497647484618,0.1767180925666199,0.2775330396475771,0.054338383758352087
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Sex,Male,1,2958,195,2763,True,,WTFA_A,24662417.391999997,0.0725108881086445,0.08358661153918494,0.011075723430540432,0.011075723430540432,0.08968099003387321,1.134450650272144,0.011075723430540443,0.2704459268118448,0.7877501415507255,0.31614622259039826,0.6679849122195799,0.33201508778042005,0.23936641922502042,0.7606335807749794,0.1790974624732093,0.282462264174258,0.058179415600815104
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Sex,Female,2,3460,328,3132,True,,Unweighted,3460.0,0.09479768786127167,0.08547351756019751,-0.009324170301074158,0.009324170301074158,0.3026673274604805,1.0867681078292357,0.016134309646220472,0.2864161849710983,0.798886591595801,0.33584656132798013,0.6890243902439024,0.31097560975609756,0.2442528735632184,0.7557471264367817,0.22805247225025227,0.34268385140257773,0.07455745123468127
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Sex,Female,2,3460,328,3132,True,,WTFA_A,25603154.915,0.1045030617079325,0.09305345568905096,-0.011449606018881536,0.011449606018881536,0.34092354943059283,1.1002217935183611,0.019353868517103086,0.31751880137385796,0.796668577255849,0.3598522156403946,0.7189219145420744,0.28107808545792556,0.2706756995033153,0.7293243004966846,0.2366144646348522,0.35604573019011954,0.08076133733340853
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,18-34,1,1296,163,1133,True,,Unweighted,1296.0,0.1257716049382716,0.11311023587677115,-0.012661369061500463,0.012661369061500463,0.32709610172062215,1.1071411783641645,0.01838331380825275,0.38117283950617287,0.784266213267345,0.390833199024424,0.7484662576687117,0.25153374233128833,0.3283318623124448,0.6716681376875552,0.24696356275303644,0.3713850837138508,0.09406015002329834
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,18-34,1,1296,163,1133,True,,WTFA_A,14130183.015999999,0.11442660205951857,0.10979860629825616,-0.00462799576126241,0.00462799576126241,0.3805590333013929,1.1871102352240623,0.016731099482474223,0.3655498572206179,0.8005159999526805,0.4068016838316025,0.7554234648431087,0.24457653515689115,0.315173556106923,0.6848264438930771,0.23646716991016697,0.36018658218225,0.08491650592654669
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,35-49,2,1424,142,1282,True,,Unweighted,1424.0,0.0997191011235955,0.10431379181362826,0.0045946906900327655,0.0045946906900327655,-0.04611753272160937,1.0053317482833646,0.00777128586062173,0.36657303370786515,0.748401485355189,0.3053080477402615,0.676056338028169,0.323943661971831,0.33229329173166927,0.6677067082683308,0.1839080459770115,0.2891566265060241,0.08058364412233769
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,35-49,2,1424,142,1282,True,,WTFA_A,12578947.664,0.10230095206476088,0.1067242763143016,0.004423324249540728,0.004423324249540728,0.05809544902569314,1.0607837651316816,0.010312487907815172,0.38320663920046655,0.7634993124704526,0.34384159630342465,0.7205405093616724,0.27945949063832737,0.3447643837914229,0.6552356162085771,0.19235569681861897,0.3036491351940934,0.08099163794968209
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,50-64,3,1524,171,1353,True,,Unweighted,1524.0,0.11220472440944881,0.09765108902428157,-0.01455363538516724,0.01455363538516724,0.1508515961067728,0.989181935863177,0.014553635385167261,0.3431758530183727,0.7299373711440464,0.30426407862794846,0.672514619883041,0.32748538011695905,0.30155210643015523,0.6984478935698448,0.2198852772466539,0.3314121037463977,0.08984280112972845
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,50-64,3,1524,171,1353,True,,WTFA_A,11722892.652,0.11071494762673358,0.0963907458023591,-0.01432420182437448,0.01432420182437448,0.12212807671065795,0.9753295617818485,0.014730679115149517,0.33721025069060745,0.7206844648341924,0.3002736067790507,0.6504280871693968,0.34957191283060307,0.2982149968415049,0.7017850031584951,0.2135525579617918,0.32153632738874377,0.08865115353816158
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,65-74,4,1165,31,1134,True,,Unweighted,1165.0,0.026609442060085836,0.04146204318982737,0.014852601129741537,0.014852601129741537,-0.42743446044332517,1.0202152146134076,0.014852601129741537,0.10214592274678111,0.7297604824486545,0.10558286322776995,0.4838709677419355,0.5161290322580645,0.09171075837742504,0.908289241622575,0.12605042016806722,0.2,0.025382893685823436
MEDDL,RF,Platt,0.0799999999999999,locked_test,Demographic (sex/age),Age,65-74,4,1165,31,1134,True,,WTFA_A,6366615.728,0.030266018122085098,0.04122779488844383,0.010961776766358733,0.010961776766358733,0.07396461829578208,1.154382966246255,0.011072570806375071,0.092531286191677,0.750643544491906,0.15047489456874175,0.5408442599052591,0.45915574009474086,0.0785391513997157,0.9214608486002844,0.17690451354593462,0.26660523637706196,0.027562384143979195
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,Hispanic,1,935,92,843,True,,Unweighted,935.0,0.09839572192513368,0.1028308667510728,0.004435144825939111,0.004435144825939111,-0.24681498040967143,0.8954889259819871,0.006084661030423214,0.2288770053475936,0.7518438289751921,0.2755616538211994,0.5652173913043478,0.43478260869565216,0.19217081850533807,0.8078291814946619,0.24299065420560748,0.33986928104575165,0.08127110227248405
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,Hispanic,1,935,92,843,True,,WTFA_A,9079677.384,0.10824782196908948,0.10432043803349977,-0.0039273839355897094,0.0039273839355897094,-0.16397370261581617,0.8865851970909571,0.005116278351844092,0.24670073751157853,0.7444117382605029,0.28645155762401575,0.5777640894058726,0.4222359105941273,0.20651369041574136,0.7934863095842587,0.25351243340812746,0.35239869338613994,0.0885191183533224
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,NH White,2,4243,339,3904,True,,Unweighted,4243.0,0.07989629978788593,0.07860729275536937,-0.0012890070325165537,0.0012890070325165537,0.3513016811587633,1.164038489451377,0.010548700899078507,0.13669573415036532,0.8202403404419943,0.3374311561218313,0.5162241887905604,0.4837758112094395,0.10373975409836066,0.8962602459016393,0.3017241379310345,0.3808487486398259,0.06258216700789285
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,NH White,2,4243,339,3904,True,,WTFA_A,30287641.996999998,0.08698845738010788,0.08356146654561263,-0.0034269908344952554,0.0034269908344952554,0.4321139625237152,1.1936682033665929,0.012476932266687057,0.14563590052460698,0.8201786500320353,0.3615086124087206,0.5169723951424898,0.4830276048575103,0.11025629432263538,0.8897437056773646,0.3087880872748573,0.38663733726427024,0.06694721499575122
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,NH Black,3,671,56,615,True,,Unweighted,671.0,0.08345752608047691,0.07880328311475632,-0.00465424296572059,0.00465424296572059,0.015921149937136746,0.974270169695903,0.010895985322412689,0.14008941877794337,0.766260162601626,0.3017100400450959,0.5178571428571429,0.48214285714285715,0.10569105691056911,0.8943089430894309,0.30851063829787234,0.3866666666666667,0.06775352030814079
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Race/ethnicity,Race_ethnicity,NH Black,3,671,56,615,True,,WTFA_A,6134871.62,0.09349472727841694,0.08466151060126387,-0.008833216677153075,0.008833216677153075,0.08315395374150941,0.9808450007010718,0.014823612172776267,0.1586100608573126,0.7684193878679852,0.29985448815074206,0.5513846135027713,0.44861538649722865,0.118100258226779,0.8818997417732212,0.32502070667089206,0.40896925795159694,0.07569241109565214
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,<100% FPL,1,697,82,615,True,,Unweighted,697.0,0.11764705882352941,0.1032766956818847,-0.014370363141644707,0.014370363141644707,-0.22585290344259157,0.7925929729489377,0.020376554621159972,0.22955523672883787,0.7283363077533215,0.30716785789540335,0.5487804878048781,0.45121951219512196,0.18699186991869918,0.8130081300813008,0.28125,0.371900826446281,0.0948261154977217
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,<100% FPL,1,697,82,615,True,,WTFA_A,5201217.494,0.13376939530073803,0.1039294337611714,-0.029839961539566626,0.029839961539566626,-0.02520577956376592,0.8172041444315947,0.03969975006109126,0.2464567906415643,0.7255831196312706,0.333905229573802,0.5626224166483164,0.43737758335168386,0.19763228089050805,0.8023677191094918,0.30537466734743907,0.39587836524813036,0.10564777179276977
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,100-199% FPL,2,1155,129,1026,True,,Unweighted,1155.0,0.11168831168831168,0.10780944445998869,-0.0038788672283229936,0.0038788672283229936,0.09428369215589714,1.0278343641343186,0.014043332415887583,0.23376623376623376,0.8025824682291431,0.32962140998513834,0.6356589147286822,0.3643410852713178,0.18323586744639375,0.8167641325536062,0.3037037037037037,0.41102756892230574,0.08638380052005797
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,100-199% FPL,2,1155,129,1026,True,,WTFA_A,8595083.399,0.12813343895280102,0.11440923296274852,-0.013724205990052502,0.013724205990052502,0.3975722240051029,1.1464864902223584,0.026370724086755865,0.2514123703850753,0.8082779848787183,0.39706278040041976,0.6543708390079529,0.34562916099204716,0.19219177786941796,0.807808222130582,0.3335030246287998,0.44182696206705985,0.09377155823267089
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,>=200% FPL,3,4567,312,4255,True,,Unweighted,4567.0,0.06831618130063499,0.07101514857626424,0.002698967275629252,0.002698967275629252,0.30466855872656406,1.1658918335100374,0.00839000763059946,0.1140792642872783,0.8104978306065262,0.3158198172799541,0.46474358974358976,0.5352564102564102,0.08836662749706228,0.9116333725029377,0.2783109404990403,0.3481392557022809,0.054920524380164724
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Income/poverty,Poverty,>=200% FPL,3,4567,312,4255,True,,WTFA_A,36473883.169,0.07311589338166748,0.07620327727194563,0.003087383890278156,0.003087383890278156,0.2256707675724101,1.1334422109734654,0.009798596885431943,0.12856952146476291,0.8051028579921968,0.3033865231919783,0.47445442273070704,0.5255455772692929,0.10128489830345219,0.8987151016965479,0.2698163498753203,0.3440026539673496,0.059222487558354665
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Insurance,Insurance,Uninsured,1,472,134,338,True,,Unweighted,472.0,0.2838983050847458,0.24096685826509137,-0.04293144681965441,0.04293144681965441,0.3696420111130217,1.110733757938128,0.05365405603846149,0.7330508474576272,0.7226662545261857,0.5202124139982787,0.9253731343283582,0.07462686567164178,0.6568047337278107,0.3431952662721893,0.3583815028901734,0.5166666666666667,0.17883296269402804
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Insurance,Insurance,Uninsured,1,472,134,338,True,,WTFA_A,4745382.67,0.2767269721579693,0.2315031039179353,-0.04522386824003402,0.04522386824003402,0.38928455508359205,1.1097081357083105,0.06229121978249122,0.7261557561594921,0.7115181574494207,0.5037893883099759,0.9149175868876215,0.08508241311237866,0.6539347720143472,0.3460652279856529,0.34866124993971476,0.5049092310488822,0.17858106654425351
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Insurance,Insurance,Insured,2,5928,387,5541,True,,Unweighted,5928.0,0.0652834008097166,0.06834870449451792,0.003065303684801318,0.003065303684801318,0.015551895303624386,1.0314836639143015,0.006196961298184449,0.10138326585695007,0.7773377877947198,0.22820393742605802,0.3798449612403101,0.6201550387596899,0.08193466883234073,0.9180653311676593,0.24459234608985025,0.2975708502024292,0.05579623695490276
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Insurance,Insurance,Insured,2,5928,387,5541,True,,WTFA_A,45351602.004999995,0.06884571316038124,0.0702940904010142,0.0014483772406329587,0.0014483772406329587,0.10673073120492428,1.0593039635272548,0.006532457281080453,0.10286393919415858,0.773922839609084,0.24212975685333554,0.37525662517113795,0.6247433748288621,0.08272434579830394,0.9172756542016959,0.25115516847260655,0.3009127282457259,0.0583121235569021
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Sex,Male,1,2958,195,2763,True,,Unweighted,2958.0,0.06592292089249494,0.07225607148187954,0.006333150589384606,0.006333150589384606,0.09313908171288333,1.097101550552086,0.01124170444556877,0.1250845165652468,0.7991452991452991,0.2877710849290911,0.5282051282051282,0.4717948717948718,0.09663409337676439,0.9033659066232356,0.27837837837837837,0.3646017699115044,0.054070025112435006
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Sex,Male,1,2958,195,2763,True,,WTFA_A,24662417.391999997,0.0725108881086445,0.07682446389746114,0.004313575788816637,0.004313575788816637,0.18895726320979658,1.1270665472187904,0.013723806310750658,0.14249454459966918,0.8005400861035107,0.3115250493445892,0.5663786184331362,0.43362138156686364,0.10935538398343611,0.8906446160165639,0.288211852206089,0.38202398991517017,0.05845208592735686
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Sex,Female,2,3460,328,3132,True,,Unweighted,3460.0,0.09479768786127167,0.08867915930509175,-0.00611852855617992,0.00611852855617992,0.2175754660547655,1.068941185023593,0.01165868811617081,0.1676300578034682,0.8009930925458679,0.33457440985057835,0.5152439024390244,0.4847560975609756,0.13122605363984674,0.8687739463601533,0.2913793103448276,0.3722466960352423,0.07418465840764238
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Sex,Female,2,3460,328,3132,True,,WTFA_A,25603154.915,0.1045030617079325,0.0940290151095142,-0.010474046598418302,0.010474046598418302,0.29031221860430123,1.0818406277861483,0.017552536032101367,0.18018653139880048,0.7950043997542593,0.3486158369076381,0.5099983944659028,0.49000160553409716,0.14169801401330792,0.8583019859866919,0.29578455877957777,0.3744175760427982,0.08099189269000241
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,18-34,1,1296,163,1133,True,,Unweighted,1296.0,0.1257716049382716,0.11149427593902507,-0.014277328999246539,0.014277328999246539,0.3758140020180924,1.1234394564919319,0.017771365626459815,0.2345679012345679,0.7920662338435881,0.39896260236201514,0.6134969325153374,0.38650306748466257,0.18005295675198588,0.8199470432480142,0.32894736842105265,0.4282655246252677,0.0933193036518544
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,18-34,1,1296,163,1133,True,,WTFA_A,14130183.015999999,0.11442660205951857,0.10212051307802233,-0.012306088981496238,0.012306088981496238,0.4544576117000632,1.1695563176557742,0.017227760756601745,0.21612535595200677,0.8036243115010255,0.400947593008467,0.6033910559110667,0.3966089440889332,0.16608602748575743,0.8339139725142428,0.31946269301386554,0.4177496854434062,0.08534573211462015
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,35-49,2,1424,142,1282,True,,Unweighted,1424.0,0.0997191011235955,0.1095109713738352,0.009791870250239698,0.009791870250239698,-0.012918709983127795,1.057979323794994,0.014523166784035337,0.2169943820224719,0.7581958207905781,0.320176270959011,0.5352112676056338,0.4647887323943662,0.18174726989079562,0.8182527301092044,0.2459546925566343,0.3370288248337029,0.07971457241073211
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,35-49,2,1424,142,1282,True,,WTFA_A,12578947.664,0.10230095206476088,0.1094733718439828,0.007172419779221922,0.007172419779221922,0.08689266460499151,1.0958809317804192,0.00981234707621929,0.21374597349624522,0.7719514347379338,0.3257817888688327,0.5408959976558734,0.45910400234412657,0.17646425974538707,0.823535740254613,0.2588782124084623,0.350164301899108,0.0811547863021694
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,50-64,3,1524,171,1353,True,,Unweighted,1524.0,0.11220472440944881,0.09857226815274621,-0.013632456256702605,0.013632456256702605,0.03446615061046879,0.9357920156761396,0.020699914924612976,0.1830708661417323,0.731929911005649,0.299835697819142,0.47953216374269003,0.52046783625731,0.14560236511456023,0.8543976348854397,0.2939068100358423,0.3644444444444444,0.09030523441740945
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,50-64,3,1524,171,1353,True,,WTFA_A,11722892.652,0.11071494762673358,0.0947432193123834,-0.015971728314350175,0.015971728314350175,0.06140769724218796,0.9353889572651493,0.022355408396666016,0.17701026884742302,0.7266311522924243,0.2994855405188709,0.47647926648394606,0.5235207335160539,0.13972672933365937,0.8602732706663406,0.2980243879493013,0.3666927611034247,0.08928580259128913
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,65-74,4,1165,31,1134,True,,Unweighted,1165.0,0.026609442060085836,0.04269056752265299,0.016081125462567153,0.016081125462567153,-0.1732217238815245,1.1267561002546131,0.016081125462567146,0.04377682403433476,0.7673664447857995,0.11506737376579036,0.3870967741935484,0.6129032258064516,0.03439153439153439,0.9656084656084656,0.23529411764705882,0.29268292682926833,0.025265015646601593
MEDDL,XGBoost,Platt,0.1399999999999999,locked_test,Demographic (sex/age),Age,65-74,4,1165,31,1134,True,,WTFA_A,6366615.728,0.030266018122085098,0.04084466518186798,0.010578647059782884,0.010578647059782884,0.4198825864682354,1.2785979912112813,0.010922935835872283,0.042033756933539244,0.8020946867202516,0.15622545657161874,0.3903492424835024,0.6096507575164974,0.031162607737093683,0.9688373922629064,0.2810673636817147,0.32681477190927477,0.02752891380840667
