Outcome,Model,Split,Explained_output,Aggregation,Rank,Encoded_feature,Feature_construct,Mean_abs_SHAP,Importance_share_pct,Mean_signed_SHAP,N_explained
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,55,HISPALLP_A=6,HISPALLP_A,9.917227271750551e-05,0.07526853350015103,-3.2153772005107567e-06,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,56,EDUCP_A=2,EDUCP_A,7.957991129002196e-05,0.06039856761107339,1.7687320528129705e-05,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,57,HISPALLP_A=5,HISPALLP_A,6.656652310489584e-05,0.05052182870288319,2.9581756241723604e-05,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,58,EDUCP_A=Missing,EDUCP_A,4.2571584157854e-05,0.032310449488915684,6.546880669368976e-06,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,59,CHRONIC_BURDEN_CAT=Missing/indeterminate,CHRONIC_BURDEN_CAT,3.336688229985172e-05,0.025324379782401308,-1.25204798222068e-07,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,60,NOTCOV_A=Missing,NOTCOV_A,1.973099204063486e-05,0.014975182021210148,1.0333194664140712e-05,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,61,SEX_A=Missing,SEX_A,0.0,0.0,0.0,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,62,PHSTAT_A=Missing,PHSTAT_A,0.0,0.0,0.0,6419
MEDDL,RF,locked_test,base_estimator_positive_class_probability,WTFA_A,63,DISAB3_A=Missing,DISAB3_A,0.0,0.0,0.0,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,1,AGEP_A,AGEP_A,0.48643953645229343,15.774091369645205,-0.10208967773515365,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,2,FDSCAT3_A=1,FDSCAT3_A,0.25829349735835583,8.375851307710265,-0.07292485497585025,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,3,PHSTAT_A=1,PHSTAT_A,0.21770849794742353,7.059775123578328,-0.05012590497856522,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,4,NOTCOV_A=1,NOTCOV_A,0.20306296922513378,6.584855034008638,-0.04585083898967551,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,5,RATCAT_A=14,RATCAT_A,0.16184940968033643,5.248396121418369,-0.027573873269295827,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,6,NOTCOV_A=2,NOTCOV_A,0.1293575652011515,4.194761938389271,-0.02826195789938106,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,7,CHRONIC_BURDEN_CAT=0,CHRONIC_BURDEN_CAT,0.10790119562711825,3.498982280777355,-0.006453216678799244,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,8,EDUCP_A=4,EDUCP_A,0.1005612606605906,3.2609654335990297,-0.007333749800477972,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,9,HISPALLP_A=2,HISPALLP_A,0.09701878478626676,3.1460912633704172,-0.006727754202320885,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,10,EMPWRKLSW1_A=1,EMPWRKLSW1_A,0.09555860910716032,3.0987411965030267,0.0010646403922172315,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,11,SEX_A=1,SEX_A,0.08433255178097272,2.73470653090893,-0.009515475258579667,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,12,K6SPD_A=1,K6SPD_A,0.07680477007622205,2.4905982553203434,-0.023514486439436603,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,13,PHSTAT_A=2,PHSTAT_A,0.07040443656262597,2.2830504758450454,0.0005628897279526631,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,14,HISPALLP_A=4,HISPALLP_A,0.05981356284568581,1.9396133224553305,-0.015210331756531406,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,15,EDUCP_A=1,EDUCP_A,0.057579459856892834,1.8671666111303473,-0.006449368702815672,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,16,EDUCP_A=9,EDUCP_A,0.057535168284008474,1.8657303394763642,-0.0022419591406951326,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,17,DISAB3_A=1,DISAB3_A,0.056414000954977235,1.829373516966041,-0.005945083979980791,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,18,PHSTAT_A=4,PHSTAT_A,0.051577100942691086,1.6725242129475089,-0.006995168829474162,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,19,FDSCAT3_A=3,FDSCAT3_A,0.05145992331745766,1.6687244178478122,-0.023276242603361218,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,20,RATCAT_A=8,RATCAT_A,0.0497887594264732,1.614532498946035,-0.0060352587172217455,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,21,DISAB3_A=2,DISAB3_A,0.037584505925709444,1.2187772294969614,-0.007249756991657524,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,22,PHSTAT_A=5,PHSTAT_A,0.037065556547051993,1.2019489203203162,-0.011382000062362665,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,23,CHRONIC_BURDEN_CAT=2,CHRONIC_BURDEN_CAT,0.03697551205196291,1.1990289888870536,-0.002890370985219292,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,24,RATCAT_A=10,RATCAT_A,0.03078892863492119,0.9984126228776704,-0.0004211355969006752,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,25,EDUCP_A=8,EDUCP_A,0.028330315578351032,0.9186855774985293,-0.0017581894302928266,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,26,PHSTAT_A=3,PHSTAT_A,0.027800297390565692,0.901498332845936,-0.00257791039364777,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,27,EDUCP_A=5,EDUCP_A,0.02772008650594638,0.8988972822980038,-0.003012629795378003,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,28,EMPWRKLSW1_A=2,EMPWRKLSW1_A,0.026995062841094063,0.8753864681525398,-0.0033651799258190805,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,29,SEX_A=2,SEX_A,0.025409028413335998,0.8239550977476544,-0.002935171090493888,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,30,CHRONIC_BURDEN_CAT=3+,CHRONIC_BURDEN_CAT,0.023344104001507365,0.7569944502206207,0.0011511731843670905,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,31,RATCAT_A=11,RATCAT_A,0.022600030218976924,0.7328658855134964,0.0002170768783631453,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,32,HISPALLP_A=3,HISPALLP_A,0.02210407078086253,0.7167830860981541,-0.0007725112356541635,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,33,RATCAT_A=13,RATCAT_A,0.0197335821704042,0.6399137094747345,-0.002518214417870565,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,34,RATCAT_A=9,RATCAT_A,0.016654491666497188,0.5400660381726311,-0.001525840268646049,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,35,RATCAT_A=6,RATCAT_A,0.016437536994146795,0.5330307078421941,-0.0028424821244535463,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,36,FDSCAT3_A=2,FDSCAT3_A,0.015677563750840715,0.5083865609748858,-0.0036837378797065835,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,37,RATCAT_A=3,RATCAT_A,0.014828608739782418,0.48085694442517285,0.002260702655028107,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,38,EDUCP_A=7,EDUCP_A,0.014407360369924658,0.4671968494338972,-0.0014458807949476694,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,39,HISPALLP_A=7,HISPALLP_A,0.014322586367267728,0.4644478276881862,-0.0023510540701533363,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,40,K6SPD_A=2,K6SPD_A,0.013744886688995848,0.4457143843177397,-0.0011582821848808134,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,41,RATCAT_A=7,RATCAT_A,0.012742419935796955,0.41320674261715246,-0.002712016526688621,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,42,HISPALLP_A=1,HISPALLP_A,0.012645006969547082,0.4100478689749719,-0.002889504352059905,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,43,CHRONIC_BURDEN_CAT=1,CHRONIC_BURDEN_CAT,0.011379130265407687,0.36899846139714343,0.0013690390303865978,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,44,RATCAT_A=2,RATCAT_A,0.010564729361782953,0.3425893533731741,0.001997422835645346,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,45,FDSCAT3_A=Missing,FDSCAT3_A,0.010126436047703288,0.32837653088464835,0.002112611451864894,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,46,RATCAT_A=4,RATCAT_A,0.009727612175062905,0.3154436096560258,-0.0008271131969507402,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,47,RATCAT_A=5,RATCAT_A,0.009467713280951211,0.3070156991031802,-0.000130965057564185,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,48,EMPWRKLSW1_A=Missing,EMPWRKLSW1_A,0.008584128412361582,0.2783631176300136,0.001481285909651553,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,49,EDUCP_A=3,EDUCP_A,0.008129638534350328,0.26362507862394374,0.001974986849856238,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,50,HISPALLP_A=5,HISPALLP_A,0.007546112985139529,0.24470271594572782,0.001837901567185955,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,51,EDUCP_A=6,EDUCP_A,0.007027082369358123,0.2278717724400038,-0.00021822196920548586,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,52,K6SPD_A=Missing,K6SPD_A,0.006443296279777882,0.20894096104969706,-0.0011744912480578559,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,53,RATCAT_A=12,RATCAT_A,0.00619911377905042,0.20102269621161437,0.0009394784275091525,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,54,EDUCP_A=2,EDUCP_A,0.004772935965700767,0.15477510025917363,-0.00046308786850762844,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,55,RATCAT_A=1,RATCAT_A,0.0044993289151063105,0.1459026663963078,0.0005522352609928252,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,56,EDUCP_A=10,EDUCP_A,0.0028116379770594243,0.09117481418546126,0.0002986023984611651,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,57,HISPALLP_A=6,HISPALLP_A,0.0026152189005384245,0.08480540498328092,-0.00039754067589789136,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,58,EDUCP_A=Missing,EDUCP_A,0.001274794031116517,0.0413385755421268,-0.0001227410832589115,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,59,CHRONIC_BURDEN_CAT=Missing/indeterminate,CHRONIC_BURDEN_CAT,0.0010192821369678486,0.03305292509165711,2.6962679019022352e-05,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,60,NOTCOV_A=Missing,NOTCOV_A,0.00022720395551287982,0.0073676905046480695,-2.3859298886060565e-05,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,61,SEX_A=Missing,SEX_A,0.0,0.0,0.0,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,62,PHSTAT_A=Missing,PHSTAT_A,0.0,0.0,0.0,6419
MEDDL,XGBoost,locked_test,base_estimator_raw_margin_log_odds,WTFA_A,63,DISAB3_A=Missing,DISAB3_A,0.0,0.0,0.0,6419
