Outcome,Model,Split,Explained_output,Subgroup,Level,Aggregation,Rank,Feature_construct,Mean_abs_SHAP,Importance_share_pct,N,Weight_sum
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,4,FDSCAT3_A,0.47506537677460836,13.4181798264549,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,5,CHRONIC_BURDEN_CAT,0.2859919231978367,8.077816742689972,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,6,DISAB3_A,0.2614207033660006,7.383804797434371,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,7,RATCAT_A,0.2395803717674973,6.76692655038594,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,8,EDUCP_A,0.11643146290512606,3.2885964397683662,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,9,EMPWRKLSW1_A,0.07564457170088919,2.136574281352561,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,10,PHSTAT_A,0.0637715546212535,1.8012219571340196,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,11,AGEP_A,0.06231341027797484,1.7600367982746656,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,Unweighted,12,SEX_A,0.029663523878514474,0.8378436256302658,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,1,HISPALLP_A,0.7868913735200229,22.220886968209015,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,2,K6SPD_A,0.6027508013307527,17.020973767260713,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,3,NOTCOV_A,0.5410939310019917,15.27985626045651,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,4,FDSCAT3_A,0.47535231165257624,13.423390245159407,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,5,CHRONIC_BURDEN_CAT,0.28561871491656676,8.065536608662095,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,6,DISAB3_A,0.26157473853669744,7.3865629925029035,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,7,RATCAT_A,0.23981531212477408,6.772102380703977,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,8,EDUCP_A,0.11490409790878339,3.2447565925058752,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,9,EMPWRKLSW1_A,0.0762221559732799,2.1524240439679345,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,10,AGEP_A,0.06388673324477707,1.8040862131324273,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,11,PHSTAT_A,0.06359925609559301,1.7959681965256542,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,35-49,WTFA_A,12,SEX_A,0.02951453404200007,0.8334557309134771,1422,12564871.543
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,1,K6SPD_A,0.5552655413974165,16.149118855138244,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,2,NOTCOV_A,0.5454256934372909,15.862940689238288,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,3,FDSCAT3_A,0.5289806826969027,15.384660635424401,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,4,HISPALLP_A,0.5264774227289977,15.311856833039563,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,5,CHRONIC_BURDEN_CAT,0.27518922737567364,8.003492399977143,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,6,RATCAT_A,0.24528241021408312,7.133694602501825,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,7,DISAB3_A,0.22504263269480348,6.545049083570793,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,8,AGEP_A,0.1894137301146764,5.508832463687291,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,9,PHSTAT_A,0.16481110936622295,4.793299773481506,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,10,EMPWRKLSW1_A,0.10338345517617041,3.00676267627401,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,11,EDUCP_A,0.06205029483182414,1.8046457262837827,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,Unweighted,12,SEX_A,0.017042124225926682,0.49564626138315115,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,1,K6SPD_A,0.5589193529749817,16.162030408229402,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,2,NOTCOV_A,0.5458864381929326,15.785163219977346,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,3,HISPALLP_A,0.5317903698948397,15.377553279012476,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,4,FDSCAT3_A,0.5270616129975446,15.240813850756124,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,5,CHRONIC_BURDEN_CAT,0.27168299820653424,7.856140344829834,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,6,RATCAT_A,0.24686013102539098,7.138348176665216,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,7,DISAB3_A,0.22893066447808552,6.619889508167735,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,8,AGEP_A,0.20040626647363596,5.795061766078462,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,9,PHSTAT_A,0.16522862614510092,4.777845078816983,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,10,EMPWRKLSW1_A,0.10348756010307747,2.9925052413317905,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,11,EDUCP_A,0.06151843325747067,1.7789020610606356,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,50-64,WTFA_A,12,SEX_A,0.016452403260887247,0.4757470650740101,1524,11722892.652
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,1,FDSCAT3_A,0.619138849609696,15.666046977179233,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,2,CHRONIC_BURDEN_CAT,0.5835275068787804,14.76497451420159,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,3,NOTCOV_A,0.5703882770862682,14.43251307796122,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,4,K6SPD_A,0.5661393474665997,14.325002571931082,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,5,HISPALLP_A,0.5133886327184125,12.990253224759863,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,6,AGEP_A,0.2759368294870669,6.982019196830236,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,7,PHSTAT_A,0.22372162323462313,5.66081980094423,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,8,DISAB3_A,0.1909875110641232,4.832549794397906,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,9,RATCAT_A,0.1828004117149629,4.62539192812666,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,10,EMPWRKLSW1_A,0.10575062754692356,2.675804143223553,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,11,EDUCP_A,0.07595177163145092,1.921804815072398,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,Unweighted,12,SEX_A,0.04437503963191955,1.1228199553720188,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,1,FDSCAT3_A,0.6189889436559106,15.683380117192884,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,2,CHRONIC_BURDEN_CAT,0.5815670684627872,14.735218604185055,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,3,NOTCOV_A,0.5704052162452384,14.45240972216234,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,4,K6SPD_A,0.5657608439108708,14.334734830757249,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,5,HISPALLP_A,0.5133273630439894,13.006222876333734,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,6,AGEP_A,0.27455015198632016,6.956302594684353,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,7,PHSTAT_A,0.22231619852903298,5.632846084692498,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,8,DISAB3_A,0.19064637481993899,4.830424832156665,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,9,RATCAT_A,0.18307292143103918,4.638535543155107,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,10,EMPWRKLSW1_A,0.10576424731582508,2.679758516631855,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,11,EDUCP_A,0.0761409042824039,1.9291891342594858,2162,11756469.43
MEDNG,XGBoost,locked_test,base_estimator_raw_margin_log_odds,AGE_GROUP,65+,WTFA_A,12,SEX_A,0.04424253272644755,1.120977143788758,2162,11756469.43
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,1,NOTCOV_A,0.3958953083891324,14.722214762746214,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,2,PHSTAT_A,0.35230489759785033,13.101211998462883,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,3,AGEP_A,0.35139294121771303,13.06729894771907,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,4,FDSCAT3_A,0.3088920160626771,11.486811039706726,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,5,EDUCP_A,0.28626533342183197,10.645389395781613,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,6,EMPWRKLSW1_A,0.26974246391363915,10.03095111313001,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,7,RATCAT_A,0.22180154408286867,8.248165354581788,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,8,CHRONIC_BURDEN_CAT,0.16951276141915558,6.30369500662533,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,9,SEX_A,0.10695006174587857,3.9771670553977567,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,10,HISPALLP_A,0.09919555356267082,3.688799064079092,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,11,DISAB3_A,0.06774324363881272,2.51917757154967,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,Unweighted,12,K6SPD_A,0.05940544539167159,2.2091186902198445,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,1,NOTCOV_A,0.4530926145015107,16.42141923453095,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,2,AGEP_A,0.3668772448354205,13.296718710986642,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,3,PHSTAT_A,0.35094566196811083,12.719310929529879,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,4,FDSCAT3_A,0.3045883526592262,11.039184645450973,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,5,EDUCP_A,0.29779182248638203,10.792858248294392,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,6,EMPWRKLSW1_A,0.26895845256127526,9.747851465287303,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,7,RATCAT_A,0.2209319997281912,8.00723047285029,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,8,CHRONIC_BURDEN_CAT,0.16985332871074435,6.155988047186378,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,9,SEX_A,0.10749228384340256,3.8958389542759275,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,10,HISPALLP_A,0.09919555356267082,3.5951408588862726,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,11,DISAB3_A,0.06488104214175416,2.3514812629537194,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_1,WTFA_A,12,K6SPD_A,0.05454788906284409,1.976977169767268,935,9079677.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,1,AGEP_A,0.35687629631956175,15.226234418620416,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,2,PHSTAT_A,0.31683566638435673,13.517888910806862,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,3,EMPWRKLSW1_A,0.2771725846089347,11.825651608678191,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,4,RATCAT_A,0.24977061683046828,10.656538419516396,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,5,EDUCP_A,0.2330381898335281,9.942644393840533,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,6,FDSCAT3_A,0.22011387527157503,9.391224629485901,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,7,CHRONIC_BURDEN_CAT,0.15658280452659953,6.680652405987035,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,8,NOTCOV_A,0.1545336914049449,6.593226378922894,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,9,HISPALLP_A,0.13542258933055834,5.777845466310452,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,10,SEX_A,0.10738388787766073,4.581565843599823,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,11,DISAB3_A,0.07648056358948235,3.263066226844364,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,Unweighted,12,K6SPD_A,0.05961428299919181,2.543461297387146,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,1,AGEP_A,0.3604973126324103,15.242636350454502,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,2,PHSTAT_A,0.32067798082300736,13.558985534705682,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,3,EMPWRKLSW1_A,0.2726276226276265,11.527308429727942,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,4,RATCAT_A,0.25378239892576854,10.730490029799148,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,5,EDUCP_A,0.23454349883629289,9.917026107682133,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,6,FDSCAT3_A,0.22265022931206915,9.41415195016924,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,7,NOTCOV_A,0.16355744609402098,6.915576304898344,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,8,CHRONIC_BURDEN_CAT,0.16085712478716724,6.801400652910265,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,9,HISPALLP_A,0.13542258933055834,5.72597134699711,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,10,SEX_A,0.10798331949034641,4.565777367069111,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,11,DISAB3_A,0.07207805497620005,3.047622110766078,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_2,WTFA_A,12,K6SPD_A,0.06038122396203784,2.5530538148204416,4243,30287641.996999998
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,1,PHSTAT_A,0.35681566662569747,13.81636923588457,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,2,AGEP_A,0.3383582548308225,13.101674113586938,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,3,FDSCAT3_A,0.3273863260663275,12.676826683333527,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,4,EMPWRKLSW1_A,0.27656454391254637,10.708940816374346,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,5,EDUCP_A,0.24864707309103198,9.627939837214152,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,6,HISPALLP_A,0.22620041914631575,8.758776041960578,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,7,RATCAT_A,0.2165824353649582,8.386355132069918,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,8,NOTCOV_A,0.1897575096158832,7.3476589268856465,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,9,CHRONIC_BURDEN_CAT,0.15321962731972405,5.93286434212156,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,10,SEX_A,0.10683493042909042,4.1367882191304215,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,11,DISAB3_A,0.07844153173184548,3.0373586902293286,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,Unweighted,12,K6SPD_A,0.0637490855790125,2.468447961209022,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,1,AGEP_A,0.3708258409051311,14.05867006102449,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,2,PHSTAT_A,0.3645377899131354,13.82027881512968,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,3,FDSCAT3_A,0.3232756996855988,12.255959265226563,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,4,EMPWRKLSW1_A,0.2705854075890239,10.258376167466494,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,5,EDUCP_A,0.2409502421360773,9.134854105762509,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,6,HISPALLP_A,0.22620041914631572,8.575661967573245,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,7,RATCAT_A,0.2240600487057216,8.494516700675891,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,8,NOTCOV_A,0.21690170714174736,8.223131184536046,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,9,CHRONIC_BURDEN_CAT,0.1578885214773128,5.985835896588418,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,10,SEX_A,0.10736856619596707,4.070534144519167,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,11,DISAB3_A,0.07487410390929444,2.838611032085357,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_3,WTFA_A,12,K6SPD_A,0.06023379212735316,2.2835706594121423,671,6134871.62
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,1,HISPALLP_A,0.741182531260967,24.86761940641653,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,2,PHSTAT_A,0.35207649706743793,11.812615599725554,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,3,AGEP_A,0.33079876039282247,11.098720391545067,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,4,EMPWRKLSW1_A,0.27126587623351456,9.101316185429615,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,5,EDUCP_A,0.25531566573626463,8.566166276509023,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,6,RATCAT_A,0.2537958792893422,8.515175502513312,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,7,FDSCAT3_A,0.20473183992180835,6.869014393646492,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,8,CHRONIC_BURDEN_CAT,0.18182414365916522,6.10043196204487,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,9,NOTCOV_A,0.17572439355755987,5.895777565046454,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,10,SEX_A,0.10683658840200044,3.584503825988694,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,11,DISAB3_A,0.056304519140302635,1.8890884414939766,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,Unweighted,12,K6SPD_A,0.05065591150216007,1.6995704496404305,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,1,HISPALLP_A,0.7411825312609669,24.452641018602336,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,2,PHSTAT_A,0.35973138722897696,11.86803803925168,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,3,AGEP_A,0.3261294107970327,10.759462172240903,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,4,EDUCP_A,0.27615169801436,9.11062802132482,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,5,EMPWRKLSW1_A,0.2729417349158743,9.004726880890907,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,6,RATCAT_A,0.25204188787626886,8.315211902530967,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,7,FDSCAT3_A,0.20640727864226524,6.8096627691416005,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,8,NOTCOV_A,0.19895635779119045,6.563846542847943,384,3311289.384
MEDDL,LR,locked_test,base_estimator_log_odds,HISPALLP_A,code_4,WTFA_A,9,CHRONIC_BURDEN_CAT,0.18034210432754352,5.94973647066173,384,3311289.384
